# Total Pointers Found: 1054
# Format: Source_Address | Segment | Points_To_Address | Target_Name | Target_Type | Target_Detail
# Pointer size: 8
# Data xref hits: 1054
# Raw pointer hits: 0
------------------------------------------------------------------------------------------------------------------------
21228 | __const | 1D2F0 | aIpcMigServerDe | string_pointer | "(ipc/mig) server detected error"
21230 | __const | 1D869 | aIpcMigBadMessa | string_pointer | "(ipc/mig) bad message ID"
21238 | __const | 1D882 | aIpcMigServerFo | string_pointer | "(ipc/mig) server found wrong arguments"
21240 | __const | 1D355 | aIpcMigNoReplyS | string_pointer | "(ipc/mig) no reply should be sent"
21248 | __const | 1D377 | aIpcMigServerRa | string_pointer | "(ipc/mig) server raised exception"
21250 | __const | 1D8A9 | aIpcMigUserSpec | string_pointer | "(ipc/mig) user specified array not large enough for return info"
21258 | __const | 1D28C | aIpcSend | string_pointer | "(ipc/send)"
21268 | __const | 21170 | _err_codes_send | data_pointer | data_item_size=8
21280 | __const | 1D297 | aIpcRcv | string_pointer | "(ipc/rcv)"
21290 | __const | 211D0 | _err_codes_rcv | data_pointer | data_item_size=8
212A8 | __const | 1D2A1 | aIpcMig | string_pointer | "(ipc/mig)"
212B8 | __const | 21218 | _err_codes_mig | data_pointer | data_item_size=8
212D0 | __const | 1EFBC | aServerNetnameN | string_pointer | "(server/netname) name is not yours"
212D8 | __const | 1EFDF | aServerNetnameN_0 | string_pointer | "(server/netname) name not checked in"
212E0 | __const | 1F004 | aServerNetnameN_1 | string_pointer | "(server/netname) no such host"
212E8 | __const | 1F022 | aServerNetnameH | string_pointer | "(server/netname) host not found"
212F0 | __const | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
212F8 | __const | 1EEA9 | aServerEnvMgrVa | string_pointer | "(server/env_mgr) variable not found"
21300 | __const | 1EECD | aServerEnvMgrWr | string_pointer | "(server/env_mgr) wrong type of variable"
21308 | __const | 1EEF5 | aServerEnvMgrUn | string_pointer | "(server/env_mgr) unknown port"
21310 | __const | 1EF13 | aServerEnvMgrRe | string_pointer | "(server/env_mgr) read only environment"
21318 | __const | 1EF3A | aServerEnvMgrNo | string_pointer | "(server/env_mgr) no more connections available"
21320 | __const | 1EF69 | aServerEnvMgrPo | string_pointer | "(server/env_mgr) port table full"
21328 | __const | 1EF8A | aServerEnvMgrAt | string_pointer | "(server/env_mgr) attempting to enter a null port"
21330 | __const | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
21338 | __const | 1EE38 | aServerExecdCou | string_pointer | "(server/execd) could not find file to run"
21340 | __const | 1EE62 | aServerExecdUse | string_pointer | "(server/execd) userid or password incorrect"
21348 | __const | 1EE8E | aServerExecdFor | string_pointer | "(server/execd) fork failed"
21350 | __const | 1EDD1 | aServerNetmemor_0 | string_pointer | "(server/netmemory) successful"
21358 | __const | 1EDEF | aServerNetmemor_1 | string_pointer | "(server/netmemory) invalid argument"
21360 | __const | 1EE13 | aServerNetmemor_2 | string_pointer | "(server/netmemory) resource shortage"
21368 | __const | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
21370 | __const | 1ECEB | aServerTaskMast_0 | string_pointer | "(server/task_master) GENERIC ERROR"
21378 | __const | 1ED0E | aServerTaskMast_1 | string_pointer | "(server/task_master) invalid tm_task port"
21380 | __const | 1ED38 | aServerTaskMast_2 | string_pointer | "(server/task_master) invalid task id"
21388 | __const | 1ED5D | aServerTaskMast_3 | string_pointer | "(server/task_master) invalid kernel port"
21390 | __const | 1ED86 | aServerTaskMast_4 | string_pointer | "(server/task_master) invalid job group"
21398 | __const | 1EDAD | aServerTaskMast_5 | string_pointer | "(server/task_master) invalid action"
213A0 | __const | 1EABB | aServerNsGeneri | string_pointer | "(server/ns) GENERIC ERROR"
213A8 | __const | 1EAD5 | aServerNsInvali | string_pointer | "(server/ns) invalid handle"
213B0 | __const | 1EAF0 | aServerNsNameNo | string_pointer | "(server/ns) name not found"
213B8 | __const | 1EB0B | aServerNsNameAl | string_pointer | "(server/ns) name already exists"
213C0 | __const | 1EB2B | aServerNsNameTo | string_pointer | "(server/ns) name too long"
213C8 | __const | 1EB45 | aServerNsPathTo | string_pointer | "(server/ns) path too long"
213D0 | __const | 1EB5F | aServerNsInvali_0 | string_pointer | "(server/ns) invalid name"
213D8 | __const | 1EB78 | aServerNsNotADi | string_pointer | "(server/ns) not a directory"
213E0 | __const | 1EB94 | aServerNsIsADir | string_pointer | "(server/ns) is a directory"
213E8 | __const | 1EBAF | aServerNsDirect | string_pointer | "(server/ns) directory not empty"
213F0 | __const | 1EBCF | aServerNsInfini | string_pointer | "(server/ns) infinite retry loop in resolver"
213F8 | __const | 1EBFB | aServerNsInfini_0 | string_pointer | "(server/ns) infinite forwarding loop in resolver"
21400 | __const | 1EC2C | aServerNsInvali_1 | string_pointer | "(server/ns) invalid prefix"
21408 | __const | 1EC47 | aServerNsPrefix | string_pointer | "(server/ns) prefix table overflow"
21410 | __const | 1EC69 | aServerNsBadFor | string_pointer | "(server/ns) bad format for directory"
21418 | __const | 1EC8E | aServerNsUnknow | string_pointer | "(server/ns) unknown entry type"
21420 | __const | 1ECAD | aServerNsInvali_2 | string_pointer | "(server/ns) invalid generation"
21428 | __const | 1ECCC | aServerNsEntryN | string_pointer | "(server/ns) entry not reserved"
21430 | __const | 1E9FD | aServerIoGeneri | string_pointer | "(server/io) GENERIC ERROR"
21438 | __const | 1EA17 | aServerIoInvali | string_pointer | "(server/io) invalid offset"
21440 | __const | 1EA32 | aServerIoInvali_0 | string_pointer | "(server/io) invalid size"
21448 | __const | 1EA4B | aServerIoInvali_1 | string_pointer | "(server/io) invalid mode"
21450 | __const | 1EA64 | aServerIoInvali_2 | string_pointer | "(server/io) invalid strategy"
21458 | __const | 1EA81 | aServerIoOperat | string_pointer | "(server/io) operation rejected under current I/O strategy"
21460 | __const | 1E908 | aServerAuthGene | string_pointer | "(server/auth) GENERIC ERROR"
21468 | __const | 1E924 | aServerAuthBadP | string_pointer | "(server/auth) bad private port"
21470 | __const | 1E943 | aServerAuthBadN | string_pointer | "(server/auth) bad name"
21478 | __const | 1E95A | aServerAuthNotP | string_pointer | "(server/auth) not primary"
21480 | __const | 1E974 | aServerAuthBadP_0 | string_pointer | "(server/auth) bad pauthsword"
21488 | __const | 1E991 | aServerAuthBadG | string_pointer | "(server/auth) bad group"
21490 | __const | 1E9A9 | aServerAuthDupl | string_pointer | "(server/auth) duplicate id"
21498 | __const | 1E9C4 | aServerAuthDupl_0 | string_pointer | "(server/auth) duplicate name"
214A0 | __const | 1E9E1 | aServerAuthNotS | string_pointer | "(server/auth) not secondary"
214A8 | __const | 1E67A | aServerUsGeneri | string_pointer | "(server/us) GENERIC ERROR"
214B0 | __const | 1E694 | aServerUsUnknow | string_pointer | "(server/us) unknown error"
214B8 | __const | 1E6AE | aServerUsObject | string_pointer | "(server/us) object not found"
214C0 | __const | 1E6CB | aServerUsObject_0 | string_pointer | "(server/us) object exists"
214C8 | __const | 1E6E5 | aServerUsObject_1 | string_pointer | "(server/us) object busy"
214D0 | __const | 1E6FD | aServerUsObject_2 | string_pointer | "(server/us) object not started"
214D8 | __const | 1E71C | aServerUsObject_3 | string_pointer | "(server/us) object dead"
214E0 | __const | 1E734 | aServerUsInvali | string_pointer | "(server/us) invalid args"
214E8 | __const | 1E74D | aServerUsInvali_0 | string_pointer | "(server/us) invalid access"
214F0 | __const | 1E768 | aServerUsInvali_1 | string_pointer | "(server/us) invalid format"
214F8 | __const | 1E783 | aServerUsInvali_2 | string_pointer | "(server/us) invalid buffer size"
21500 | __const | 1E7A3 | aServerUsAccess | string_pointer | "(server/us) access denied"
21508 | __const | 1E7BD | aServerUsResour | string_pointer | "(server/us) resource exhausted"
21510 | __const | 1E7DC | aServerUsQuotaE | string_pointer | "(server/us) quota exceeded"
21518 | __const | 1E7F7 | aServerUsLimitE | string_pointer | "(server/us) limit exceeded"
21520 | __const | 1E812 | aServerUsNotImp | string_pointer | "(server/us) not implemented"
21528 | __const | 1E82E | aServerUsNotSup | string_pointer | "(server/us) not supported"
21530 | __const | 1E848 | aServerUsHardwa | string_pointer | "(server/us) hardware error"
21538 | __const | 1E863 | aServerUsRetryR | string_pointer | "(server/us) retry required"
21540 | __const | 1E87E | aServerUsNotAut | string_pointer | "(server/us) not authenticated"
21548 | __const | 1E89C | aServerUsExclus | string_pointer | "(server/us) exclusive access"
21550 | __const | 1E8B9 | aServerUsTimeou | string_pointer | "(server/us) timeout"
21558 | __const | 1E8CD | aServerUsBadRef | string_pointer | "(server/us) bad reference count"
21560 | __const | 1E8ED | aServerUsIntern | string_pointer | "(server/us) internal error"
21568 | __const | 1E3D1 | aServerSunrpcGe | string_pointer | "(server/sunrpc) GENERIC ERROR"
21570 | __const | 1E3EF | aServerSunrpcCa | string_pointer | "(server/sunrpc) cannot encode arguments"
21578 | __const | 1E417 | aServerSunrpcCa_0 | string_pointer | "(server/sunrpc) cannot decode results"
21580 | __const | 1E43D | aServerSunrpcFa | string_pointer | "(server/sunrpc) failure in sending call"
21588 | __const | 1E465 | aServerSunrpcFa_0 | string_pointer | "(server/sunrpc) failure in receiving result"
21590 | __const | 1E491 | aServerSunrpcCa_1 | string_pointer | "(server/sunrpc) call timed out"
21598 | __const | 1E4B0 | aServerSunrpcRp | string_pointer | "(server/sunrpc) rpc versions not compatible"
215A0 | __const | 1E4DC | aServerSunrpcAu | string_pointer | "(server/sunrpc) authentication error"
215A8 | __const | 1E501 | aServerSunrpcPr | string_pointer | "(server/sunrpc) program not available"
215B0 | __const | 1E527 | aServerSunrpcPr_0 | string_pointer | "(server/sunrpc) program version mismatched"
215B8 | __const | 1E552 | aServerSunrpcPr_1 | string_pointer | "(server/sunrpc) procedure unavailable"
215C0 | __const | 1E578 | aServerSunrpcDe | string_pointer | "(server/sunrpc) decode arguments error"
215C8 | __const | 1E59F | aServerSunrpcGe_0 | string_pointer | "(server/sunrpc) generic other problem"
215D0 | __const | 1E5C5 | aServerSunrpcUn | string_pointer | "(server/sunrpc) unknown host name"
215D8 | __const | 1E5E7 | aServerSunrpcPo | string_pointer | "(server/sunrpc) portmapper failed"
215E0 | __const | 1E609 | aServerSunrpcRe | string_pointer | "(server/sunrpc) remote program not registered"
215E8 | __const | 1E637 | aServerSunrpcUn_0 | string_pointer | "(server/sunrpc) unspecified error"
215F0 | __const | 1E659 | aServerSunrpcUn_1 | string_pointer | "(server/sunrpc) unknown protocol"
215F8 | __const | 1E2C3 | aServerObjectSy_0 | string_pointer | "(server/object system) GENERIC ERROR"
21600 | __const | 1E2E8 | aServerObjectSy_1 | string_pointer | "(server/object system) object not found"
21608 | __const | 1E310 | aServerObjectSy_2 | string_pointer | "(server/object system) no such operation"
21610 | __const | 1E339 | aServerObjectSy_3 | string_pointer | "(server/object system) undefined ipc method arguments"
21618 | __const | 1E36F | aServerObjectSy_4 | string_pointer | "(server/object system) too many arguments to method"
21620 | __const | 1E3A3 | aServerObjectSy_5 | string_pointer | "(server/object system) bad ipc message format"
21628 | __const | 1E1EA | aServerLoaderGe | string_pointer | "(server/loader) GENERIC ERROR"
21630 | __const | 1E208 | aServerLoaderOb | string_pointer | "(server/loader) object file not relocated"
21638 | __const | 1E232 | aServerLoaderUn | string_pointer | "(server/loader) unknown file type"
21640 | __const | 1E254 | aServerLoaderSy | string_pointer | "(server/loader) symbol not found"
21648 | __const | 1E275 | aServerLoaderSy_0 | string_pointer | "(server/loader) symbol multiply defined"
21650 | __const | 1E29D | aServerLoaderMe | string_pointer | "(server/loader) memory region overlap"
21658 | __const | 1E0E3 | aServerExceptio_0 | string_pointer | "(server/exception) GENERIC ERROR"
21660 | __const | 1E104 | aServerExceptio_1 | string_pointer | "(server/exception) invalid access"
21668 | __const | 1E126 | aServerExceptio_2 | string_pointer | "(server/exception) invalid instruction"
21670 | __const | 1E14D | aServerExceptio_3 | string_pointer | "(server/exception) arithmetic exception"
21678 | __const | 1E175 | aServerExceptio_4 | string_pointer | "(server/exception) emulation exception"
21680 | __const | 1E19C | aServerExceptio_5 | string_pointer | "(server/exception) software exception"
21688 | __const | 1E1C2 | aServerExceptio_6 | string_pointer | "(server/exception) breakpoint exception"
21690 | __const | 1DDA0 | aServerUnixSign_0 | string_pointer | "(server/unix-signal) GENERIC ERROR"
21698 | __const | 1DDC3 | aServerUnixSign_1 | string_pointer | "(server/unix-signal) hangup"
216A0 | __const | 1DDDF | aServerUnixSign_2 | string_pointer | "(server/unix-signal) interrupt"
216A8 | __const | 1DDFE | aServerUnixSign_3 | string_pointer | "(server/unix-signal) quit"
216B0 | __const | 1DE18 | aServerUnixSign_4 | string_pointer | "(server/unix-signal) undefined"
216B8 | __const | 1DE18 | aServerUnixSign_4 | string_pointer | "(server/unix-signal) undefined"
216C0 | __const | 1DE18 | aServerUnixSign_4 | string_pointer | "(server/unix-signal) undefined"
216C8 | __const | 1DE18 | aServerUnixSign_4 | string_pointer | "(server/unix-signal) undefined"
216D0 | __const | 1DE37 | aServerUnixSign_5 | string_pointer | "(server/unix-signal) kill"
216D8 | __const | 1DE18 | aServerUnixSign_4 | string_pointer | "(server/unix-signal) undefined"
216E0 | __const | 1DE18 | aServerUnixSign_4 | string_pointer | "(server/unix-signal) undefined"
216E8 | __const | 1DE51 | aServerUnixSign_6 | string_pointer | "(server/unix-signal) system error"
216F0 | __const | 1DE73 | aServerUnixSign_7 | string_pointer | "(server/unix-signal) pipe signal"
216F8 | __const | 1DE94 | aServerUnixSign_8 | string_pointer | "(server/unix-signal) alarm"
21700 | __const | 1DEAF | aServerUnixSign_9 | string_pointer | "(server/unix-signal) terminate"
21708 | __const | 1DECE | aServerUnixSign_10 | string_pointer | "(server/unix-signal) urgent i/o"
21710 | __const | 1DEEE | aServerUnixSign_11 | string_pointer | "(server/unix-signal) stop"
21718 | __const | 1DF08 | aServerUnixSign_12 | string_pointer | "(server/unix-signal) terminal stop"
21720 | __const | 1DF2B | aServerUnixSign_13 | string_pointer | "(server/unix-signal) continue"
21728 | __const | 1DF49 | aServerUnixSign_14 | string_pointer | "(server/unix-signal) child death"
21730 | __const | 1DF6A | aServerUnixSign_15 | string_pointer | "(server/unix-signal) tty input"
21738 | __const | 1DF89 | aServerUnixSign_16 | string_pointer | "(server/unix-signal) tty output"
21740 | __const | 1DFA9 | aServerUnixSign_17 | string_pointer | "(server/unix-signal) i/o signal"
21748 | __const | 1DFC9 | aServerUnixSign_18 | string_pointer | "(server/unix-signal) cpu time limit exceeded"
21750 | __const | 1DFF6 | aServerUnixSign_19 | string_pointer | "(server/unix-signal) file size exceeded"
21758 | __const | 1E01E | aServerUnixSign_20 | string_pointer | "(server/unix-signal) virtual alarm"
21760 | __const | 1E041 | aServerUnixSign_21 | string_pointer | "(server/unix-signal) profile signal"
21768 | __const | 1E065 | aServerUnixSign_22 | string_pointer | "(server/unix-signal) window size change"
21770 | __const | 1E08D | aServerUnixSign_23 | string_pointer | "(server/unix-signal) user-defined signal 1"
21778 | __const | 1E0B8 | aServerUnixSign_24 | string_pointer | "(server/unix-signal) user-defined signal 2"
21780 | __const | 1DC08 | aServerXkernelG | string_pointer | "(server/xkernel) GENERIC ERROR"
21788 | __const | 1DC27 | aServerXkernelM | string_pointer | "(server/xkernel) map full"
21790 | __const | 1DC41 | aServerXkernelI | string_pointer | "(server/xkernel) inconsistent bind"
21798 | __const | 1DC64 | aServerXkernelC | string_pointer | "(server/xkernel) cannot resolve"
217A0 | __const | 1DC84 | aServerXkernelC_0 | string_pointer | "(server/xkernel) cannot unbind"
217A8 | __const | 1DCA3 | aServerXkernelI_0 | string_pointer | "(server/xkernel) invalid type"
217B0 | __const | 1DCC1 | aServerXkernelI_1 | string_pointer | "(server/xkernel) invalid opcode"
217B8 | __const | 1DCE1 | aServerXkernelB | string_pointer | "(server/xkernel) buffer too small"
217C0 | __const | 1DD03 | aServerXkernelI_2 | string_pointer | "(server/xkernel) invalid ev code"
217C8 | __const | 1DD24 | aServerXkernelE | string_pointer | "(server/xkernel) event not registered"
217D0 | __const | 1DD4A | aServerXkernelI_3 | string_pointer | "(server/xkernel) invalid open"
217D8 | __const | 1DD68 | aServerXkernelA | string_pointer | "(server/xkernel) already open"
217E0 | __const | 1DD86 | aServerXkernelB_0 | string_pointer | "(server/xkernel) bad addr"
217E8 | __const | 1DB00 | aServerNetname | string_pointer | "(server/netname)"
217F8 | __const | 212D0 | _err_codes_netname | data_pointer | data_item_size=8
21810 | __const | 1DB11 | aServerEnvMgr | string_pointer | "(server/env_mgr)"
21820 | __const | 212F0 | _err_codes_env_mgr | data_pointer | data_item_size=8
21838 | __const | 1DB22 | aServerExecd | string_pointer | "(server/execd)"
21848 | __const | 21330 | _err_codes_execd | data_pointer | data_item_size=8
21860 | __const | 1DB31 | aServerNetmemor | string_pointer | "(server/netmemory)"
21870 | __const | 21350 | _err_codes_netmemory | data_pointer | data_item_size=8
21888 | __const | 1DB44 | aServerUfs | string_pointer | "(server/ufs)"
21898 | __const | 21368 | _err_codes_ufs | data_pointer | data_item_size=8
218B0 | __const | 1DB51 | aServerTaskMast | string_pointer | "(server/task_master)"
218C0 | __const | 21370 | _err_codes_task_master | data_pointer | data_item_size=8
218D8 | __const | 1DB66 | aServerNs | string_pointer | "(server/ns)"
218E8 | __const | 213A0 | _err_codes_ns | data_pointer | data_item_size=8
21900 | __const | 1DB72 | aServerIo | string_pointer | "(server/io)"
21910 | __const | 21430 | _err_codes_io | data_pointer | data_item_size=8
21928 | __const | 1DB7E | aServerAuth | string_pointer | "(server/auth)"
21938 | __const | 21460 | _err_codes_auth | data_pointer | data_item_size=8
21950 | __const | 1DB8C | aServerUs | string_pointer | "(server/us)"
21960 | __const | 214A8 | _err_codes_us | data_pointer | data_item_size=8
21978 | __const | 1DB98 | aServerSunrpc | string_pointer | "(server/sunrpc)"
21988 | __const | 21568 | _err_codes_sunrpc | data_pointer | data_item_size=8
219A0 | __const | 1DBA8 | aServerObjectSy | string_pointer | "(server/object system)"
219B0 | __const | 215F8 | _err_codes_machobj | data_pointer | data_item_size=8
219C8 | __const | 1DBBF | aServerLoader | string_pointer | "(server/loader)"
219D8 | __const | 21628 | _err_codes_loader | data_pointer | data_item_size=8
219F0 | __const | 1DBCF | aServerExceptio | string_pointer | "(server/exception)"
21A00 | __const | 21658 | _err_codes_exception | data_pointer | data_item_size=8
21A18 | __const | 1DBE2 | aServerUnixSign | string_pointer | "(server/unix-signal)"
21A28 | __const | 21690 | _err_codes_ux_signal | data_pointer | data_item_size=8
21A40 | __const | 1DBF7 | aServerXkernel | string_pointer | "(server/xkernel)"
21A50 | __const | 21780 | _err_codes_xkernel | data_pointer | data_item_size=8
21A68 | __const | 1FA35 | aOsKernSuccessf | string_pointer | "(os/kern) successful"
21A70 | __const | 1FA4A | aOsKernInvalidA | string_pointer | "(os/kern) invalid address"
21A78 | __const | 1FA64 | aOsKernProtecti | string_pointer | "(os/kern) protection failure"
21A80 | __const | 1FA81 | aOsKernNoSpaceA | string_pointer | "(os/kern) no space available"
21A88 | __const | 1FA9E | aOsKernInvalidA_0 | string_pointer | "(os/kern) invalid argument"
21A90 | __const | 1FAB9 | aOsKernFailure | string_pointer | "(os/kern) failure"
21A98 | __const | 1FACB | aOsKernResource | string_pointer | "(os/kern) resource shortage"
21AA0 | __const | 1FAE7 | aOsKernNotRecei | string_pointer | "(os/kern) not receiver"
21AA8 | __const | 1FAFE | aOsKernNoAccess | string_pointer | "(os/kern) no access"
21AB0 | __const | 1FB12 | aOsKernMemoryFa | string_pointer | "(os/kern) memory failure"
21AB8 | __const | 1FB2B | aOsKernMemoryEr | string_pointer | "(os/kern) memory error"
21AC0 | __const | 1FB42 | aOsKernAlreadyI | string_pointer | "(os/kern) already in set"
21AC8 | __const | 1FB5B | aOsKernNotInSet | string_pointer | "(os/kern) not in set"
21AD0 | __const | 1FB70 | aOsKernNameExis | string_pointer | "(os/kern) name exists"
21AD8 | __const | 1FB86 | aOsKernAborted | string_pointer | "(os/kern) aborted"
21AE0 | __const | 1FB98 | aOsKernInvalidN | string_pointer | "(os/kern) invalid name"
21AE8 | __const | 1FBAF | aOsKernInvalidT | string_pointer | "(os/kern) invalid task"
21AF0 | __const | 1FBC6 | aOsKernInvalidR | string_pointer | "(os/kern) invalid right"
21AF8 | __const | 1FBDE | aOsKernInvalidV | string_pointer | "(os/kern) invalid value"
21B00 | __const | 1FBF6 | aOsKernUrefsOve | string_pointer | "(os/kern) urefs overflow"
21B08 | __const | 1FC0F | aOsKernInvalidC | string_pointer | "(os/kern) invalid capability"
21B10 | __const | 1FC2C | aOsKernRightExi | string_pointer | "(os/kern) right exists"
21B18 | __const | 1FC43 | aOsKernInvalidH | string_pointer | "(os/kern) invalid host"
21B20 | __const | 1FC5A | aOsKernMemoryPr | string_pointer | "(os/kern) memory present"
21B28 | __const | 1FC73 | aOsKernMemoryDa | string_pointer | "(os/kern) memory data moved"
21B30 | __const | 1FC8F | aOsKernMemoryRe | string_pointer | "(os/kern) memory restart copy"
21B38 | __const | 1FCAD | aOsKernInvalidP | string_pointer | "(os/kern) invalid processor set"
21B40 | __const | 1FCCD | aOsKernPolicyLi | string_pointer | "(os/kern) policy limit"
21B48 | __const | 1FCE4 | aOsKernInvalidP_0 | string_pointer | "(os/kern) invalid policy"
21B50 | __const | 1FCFD | aOsKernInvalidO | string_pointer | "(os/kern) invalid object"
21B58 | __const | 1FD16 | aOsKernAlreadyW | string_pointer | "(os/kern) already waiting"
21B60 | __const | 1FD30 | aOsKernDefaultS | string_pointer | "(os/kern) default set"
21B68 | __const | 1FD46 | aOsKernExceptio | string_pointer | "(os/kern) exception protected"
21B70 | __const | 1FD64 | aOsKernInvalidL | string_pointer | "(os/kern) invalid ledger"
21B78 | __const | 1FD7D | aOsKernInvalidM | string_pointer | "(os/kern) invalid memory control"
21B80 | __const | 1FD9E | aOsKernInvalidS | string_pointer | "(os/kern) invalid security"
21B88 | __const | 1FDB9 | aOsKernNotDepre | string_pointer | "(os/kern) not depressed"
21B90 | __const | 1FDD1 | aOsKernObjectTe | string_pointer | "(os/kern) object terminated"
21B98 | __const | 1FDED | aOsKernLockSetD | string_pointer | "(os/kern) lock set destroyed"
21BA0 | __const | 1FE0A | aOsKernLockUnst | string_pointer | "(os/kern) lock unstable"
21BA8 | __const | 1FE22 | aOsKernLockOwne | string_pointer | "(os/kern) lock owned by another"
21BB0 | __const | 1FE42 | aOsKernLockOwne_0 | string_pointer | "(os/kern) lock owned by self"
21BB8 | __const | 1FE5F | aOsKernSemaphor | string_pointer | "(os/kern) semaphore destroyed"
21BC0 | __const | 1FE7D | aOsKernRpcTermi | string_pointer | "(os/kern) RPC terminated"
21BC8 | __const | 1FE96 | aOsKernTerminat | string_pointer | "(os/kern) terminate orphan"
21BD0 | __const | 1FEB1 | aOsKernLetOrpha | string_pointer | "(os/kern) let orphan continue"
21BD8 | __const | 1FECF | aOsKernServiceN | string_pointer | "(os/kern) service not supported"
21BE0 | __const | 1FEEF | aOsKernRemoteNo | string_pointer | "(os/kern) remote node down"
21BE8 | __const | 1CB5A | aUnknownErrorCo | string_pointer | "unknown error code"
21BF0 | __const | 1F05D | aOsUnixNoRights | string_pointer | "(os/unix) no rights to object"
21BF8 | __const | 1F07B | aOsUnixFileOrDi | string_pointer | "(os/unix) file or directory does not exist"
21C00 | __const | 1F0A6 | aOsUnixNoSuchPr | string_pointer | "(os/unix) no such process"
21C08 | __const | 1F0C0 | aOsUnixInterrup | string_pointer | "(os/unix) interrupted system call"
21C10 | __const | 1F0E2 | aOsUnixIOError | string_pointer | "(os/unix) i/o error"
21C18 | __const | 1F0F6 | aOsUnixDeviceDo | string_pointer | "(os/unix) device does not exist"
21C20 | __const | 1F116 | aOsUnixArgument | string_pointer | "(os/unix) argument list is too long"
21C28 | __const | 1F13A | aOsUnixInvalidE | string_pointer | "(os/unix) invalid executable object format"
21C30 | __const | 1F165 | aOsUnixBadFileD | string_pointer | "(os/unix) bad file descriptor number"
21C38 | __const | 1F18A | aOsUnixNoChildP | string_pointer | "(os/unix) no child processes are present"
21C40 | __const | 1F1B3 | aOsUnixNoMorePr | string_pointer | "(os/unix) no more processes are available"
21C48 | __const | 1F1DD | aOsUnixInsuffic | string_pointer | "(os/unix) insufficient memory"
21C50 | __const | 1F1FB | aOsUnixAccessDe | string_pointer | "(os/unix) access denied"
21C58 | __const | 1F213 | aOsUnixMemoryAc | string_pointer | "(os/unix) memory access fault"
21C60 | __const | 1F231 | aOsUnixBlockDev | string_pointer | "(os/unix) block device required for operation"
21C68 | __const | 1F25F | aOsUnixMountDev | string_pointer | "(os/unix) mount device busy"
21C70 | __const | 1F27B | aOsUnixFileAlre | string_pointer | "(os/unix) file already exists"
21C78 | __const | 1F299 | aOsUnixCrossDev | string_pointer | "(os/unix) cross device link"
21C80 | __const | 1F0F6 | aOsUnixDeviceDo | string_pointer | "(os/unix) device does not exist"
21C88 | __const | 1F2B5 | aOsUnixObjectIs | string_pointer | "(os/unix) object is not a directory"
21C90 | __const | 1F2D9 | aOsUnixObjectIs_0 | string_pointer | "(os/unix) object is a directory"
21C98 | __const | 1F2F9 | aOsUnixInvalidA | string_pointer | "(os/unix) invalid argument"
21CA0 | __const | 1F314 | aOsUnixInternal | string_pointer | "(os/unix) internal file table overflow"
21CA8 | __const | 1F33B | aOsUnixMaximumN | string_pointer | "(os/unix) maximum number of open files reached"
21CB0 | __const | 1F36A | aOsUnixObjectIs_1 | string_pointer | "(os/unix) object is not a tty-like device"
21CB8 | __const | 1F394 | aOsUnixExecutab | string_pointer | "(os/unix) executable object is in use"
21CC0 | __const | 1F3BA | aOsUnixFileIsTo | string_pointer | "(os/unix) file is too large"
21CC8 | __const | 1F3D6 | aOsUnixNoSpaceI | string_pointer | "(os/unix) no space is left on device"
21CD0 | __const | 1F3FB | aOsUnixIllegalS | string_pointer | "(os/unix) illegal seek attempt"
21CD8 | __const | 1F41A | aOsUnixReadOnly | string_pointer | "(os/unix) read-only file system"
21CE0 | __const | 1F43A | aOsUnixTooManyL | string_pointer | "(os/unix) too many links"
21CE8 | __const | 1F453 | aOsUnixBrokenPi | string_pointer | "(os/unix) broken pipe"
21CF0 | __const | 1F469 | aOsUnixArgument_0 | string_pointer | "(os/unix) argument is too large"
21CF8 | __const | 1F489 | aOsUnixResultIs | string_pointer | "(os/unix) result is out of range"
21D00 | __const | 1F4AA | aOsUnixOperatio | string_pointer | "(os/unix) operation on device would block"
21D08 | __const | 1F4D4 | aOsUnixOperatio_0 | string_pointer | "(os/unix) operation is now in progress"
21D10 | __const | 1F4FB | aOsUnixOperatio_1 | string_pointer | "(os/unix) operation is already in progress"
21D18 | __const | 1F526 | aOsUnixSocketOp | string_pointer | "(os/unix) socket operation attempted on non-socket object"
21D20 | __const | 1F560 | aOsUnixDestinat | string_pointer | "(os/unix) destination address is required"
21D28 | __const | 1F58A | aOsUnixMessageI | string_pointer | "(os/unix) message is too long"
21D30 | __const | 1F5A8 | aOsUnixProtocol | string_pointer | "(os/unix) protocol type is incorrect for socket"
21D38 | __const | 1F5D8 | aOsUnixProtocol_0 | string_pointer | "(os/unix) protocol type is not availaible"
21D40 | __const | 1F602 | aOsUnixProtocol_1 | string_pointer | "(os/unix) protocol type is not supported"
21D48 | __const | 1F62B | aOsUnixSocketTy | string_pointer | "(os/unix) socket type is not supported"
21D50 | __const | 1F652 | aOsUnixOperatio_2 | string_pointer | "(os/unix) operation is not supported on sockets"
21D58 | __const | 1F682 | aOsUnixProtocol_2 | string_pointer | "(os/unix) protocol family is not supported"
21D60 | __const | 1F6AD | aOsUnixAddressF | string_pointer | "(os/unix) address family is not supported by protocol family"
21D68 | __const | 1F6EA | aOsUnixAddressI | string_pointer | "(os/unix) address is already in use"
